'Time and date','Fc5.','Fc3.','Fc1.','Fcz.','Fc2.','Fc4.','Fc6.','C5..','C3..','C1..','Cz..','C2..','C4..','C6..','Cp5.','Cp3.','Cp1.','Cpz.','Cp2.','Cp4.','Cp6.','Fp1.','Fpz.','Fp2.','Af7.','Af3.','Afz.','Af4.','Af8.','F7..','F5..','F3..','F1..','Fz..','F2..','F4..','F6..','F8..','Ft7.','Ft8.','T7..','T8..','T9..','T10.','Tp7.','Tp8.','P7..','P5..','P3..','P1..','Pz..','P2..','P4..','P6..','P8..','Po7.','Po3.','Poz.','Po4.','Po8.','O1..','Oz..','O2..','Iz..','EDF Annotations'
'[16:17:02.431 12/08/2009]',48.000,48.000,55.000,53.000,51.000,44.000,52.000,-131.000,43.000,39.000,41.000,40.000,23.000,24.000,23.000,23.000,25.000,26.000,22.000,21.000,20.000,87.000,87.000,83.000,73.000,55.000,53.000,53.000,74.000,40.000,41.000,38.000,2.000,33.000,41.000,33.000,41.000,60.000,24.000,24.000,8.000,15.000,5.000,27.000,3.000,13.000,5.000,8.000,8.000,8.000,6.000,9.000,7.000,8.000,8.000,1.000,3.000,3.000,2.000,-17.000,-6.000,-4.000,-5.000,-13.000,0.000
'[16:17:02.438 12/08/2009]',12.000,12.000,14.000,16.000,17.000,11.000,12.000,74.000,6.000,5.000,8.000,11.000,2.000,2.000,1.000,-2.000,2.000,-1.000,2.000,2.000,2.000,58.000,61.000,61.000,43.000,34.000,30.000,31.000,56.000,15.000,15.000,13.000,11.000,12.000,19.000,13.000,20.000,39.000,1.000,14.000,-13.000,4.000,-14.000,12.000,-10.000,1.000,-8.000,-6.000,-7.000,-6.000,-8.000,-4.000,-4.000,-3.000,-4.000,-9.000,-6.000,-7.000,-8.000,-27.000,-12.000,-10.000,-14.000,-22.000,0.000
'[16:17:02.444 12/08/2009]',14.000,13.000,25.000,26.000,23.000,21.000,28.000,-206.000,17.000,13.000,22.000,21.000,1.000,1.000,-4.000,-4.000,-3.000,-4.000,0.000,1.000,3.000,44.000,49.000,49.000,32.000,27.000,26.000,28.000,48.000,14.000,12.000,12.000,22.000,14.000,19.000,14.000,18.000,23.000,0.000,11.000,-7.000,3.000,-7.000,6.000,3.000,1.000,0.000,0.000,-2.000,-3.000,-4.000,0.000,-1.000,-1.000,-5.000,-2.000,-1.000,-4.000,-5.000,-27.000,-5.000,-3.000,-10.000,-11.000,0.000
'[16:17:02.450 12/08/2009]',17.000,13.000,21.000,25.000,22.000,19.000,26.000,-170.000,12.000,6.000,11.000,13.000,4.000,7.000,0.000,0.000,-2.000,1.000,-1.000,2.000,4.000,33.000,39.000,40.000,23.000,21.000,22.000,24.000,38.000,7.000,9.000,7.000,8.000,10.000,14.000,11.000,14.000,24.000,-2.000,7.000,-12.000,-1.000,-15.000,4.000,-7.000,-6.000,-7.000,-8.000,-9.000,-12.000,-14.000,-10.000,-10.000,-9.000,-13.000,-13.000,-13.000,-15.000,-16.000,-35.000,-15.000,-13.000,-18.000,-19.000,0.000
'[16:17:02.456 12/08/2009]',-5.000,-6.000,-9.000,-5.000,-5.000,-2.000,4.000,-53.000,-10.000,-16.000,-14.000,-8.000,-6.000,-5.000,-12.000,-12.000,-14.000,-13.000,-14.000,-11.000,-7.000,13.000,25.000,28.000,5.000,4.000,11.000,16.000,31.000,-7.000,-1.000,-2.000,7.000,3.000,4.000,5.000,8.000,21.000,-13.000,3.000,-23.000,-8.000,-26.000,1.000,-20.000,-14.000,-17.000,-18.000,-18.000,-18.000,-22.000,-18.000,-17.000,-17.000,-18.000,-22.000,-21.000,-21.000,-20.000,-38.000,-23.000,-20.000,-21.000,-27.000,0.000
'[16:17:02.463 12/08/2009]',2.000,5.000,7.000,6.000,10.000,10.000,16.000,-178.000,4.000,-3.000,1.000,3.000,0.000,1.000,-8.000,-6.000,-8.000,-2.000,-8.000,-6.000,-2.000,12.000,25.000,27.000,6.000,11.000,19.000,23.000,35.000,1.000,9.000,10.000,7.000,15.000,17.000,15.000,17.000,28.000,-4.000,11.000,-12.000,2.000,-11.000,4.000,-15.000,-4.000,-13.000,-11.000,-9.000,-7.000,-11.000,-10.000,-8.000,-10.000,-9.000,-12.000,-12.000,-10.000,-10.000,-29.000,-13.000,-10.000,-10.000,-16.000,0.000
'[16:17:02.469 12/08/2009]',10.000,15.000,15.000,14.000,20.000,14.000,19.000,140.000,9.000,4.000,5.000,8.000,10.000,14.000,2.000,5.000,6.000,8.000,1.000,2.000,6.000,15.000,24.000,24.000,10.000,17.000,25.000,26.000,33.000,7.000,17.000,17.000,1.000,21.000,24.000,20.000,21.000,21.000,5.000,12.000,-1.000,7.000,-4.000,-5.000,-4.000,4.000,-8.000,-5.000,-2.000,0.000,-4.000,-6.000,-4.000,-7.000,-6.000,-5.000,-6.000,-4.000,-5.000,-25.000,-6.000,-4.000,-5.000,-12.000,0.000
'[16:17:02.475 12/08/2009]',4.000,10.000,7.000,9.000,7.000,8.000,17.000,49.000,3.000,1.000,2.000,5.000,6.000,7.000,-2.000,2.000,5.000,-3.000,-1.000,-1.000,1.000,0.000,10.000,8.000,-1.000,4.000,15.000,15.000,17.000,5.000,11.000,11.000,4.000,11.000,14.000,10.000,8.000,2.000,1.000,4.000,-5.000,2.000,-10.000,-3.000,-3.000,-6.000,-12.000,-7.000,-4.000,-4.000,-7.000,-10.000,-11.000,-13.000,-13.000,-11.000,-10.000,-8.000,-11.000,-32.000,-13.000,-10.000,-11.000,-21.000,0.000
'[16:17:02.481 12/08/2009]',0.000,5.000,5.000,8.000,1.000,-2.000,-3.000,-23.000,-2.000,-4.000,-3.000,-1.000,-6.000,-8.000,-6.000,-2.000,-1.000,-5.000,-6.000,-10.000,-10.000,-20.000,-8.000,-8.000,-17.000,-4.000,2.000,1.000,3.000,-9.000,-1.000,1.000,-4.000,1.000,4.000,-3.000,-8.000,-5.000,-8.000,-5.000,-15.000,-7.000,-17.000,-7.000,-9.000,-17.000,-13.000,-8.000,-7.000,-8.000,-11.000,-12.000,-14.000,-18.000,-20.000,-13.000,-12.000,-12.000,-15.000,-39.000,-15.000,-12.000,-15.000,-21.000,0.000
'[16:17:02.488 12/08/2009]',-11.000,-4.000,-6.000,1.000,-4.000,-10.000,-13.000,215.000,-10.000,-12.000,-10.000,-4.000,-6.000,-10.000,-3.000,-2.000,1.000,-4.000,-5.000,-8.000,-8.000,-35.000,-21.000,-21.000,-34.000,-11.000,-6.000,-5.000,0.000,-22.000,-8.000,-7.000,-3.000,-4.000,-2.000,-5.000,-9.000,-9.000,-14.000,-8.000,-14.000,-11.000,-17.000,-21.000,-7.000,-14.000,-6.000,-4.000,-2.000,-4.000,-7.000,-6.000,-7.000,-12.000,-14.000,-7.000,-6.000,-6.000,-8.000,-32.000,-10.000,-10.000,-11.000,-22.000,0.000
'[16:17:02.494 12/08/2009]',-14.000,-5.000,-4.000,0.000,-5.000,-7.000,-9.000,52.000,-4.000,-5.000,-5.000,1.000,-3.000,-12.000,4.000,5.000,7.000,-1.000,1.000,1.000,0.000,-38.000,-23.000,-21.000,-36.000,-11.000,-3.000,-2.000,4.000,-21.000,-6.000,-5.000,2.000,-1.000,-1.000,-1.000,-5.000,-8.000,-9.000,-10.000,-7.000,-14.000,-11.000,-10.000,-9.000,-5.000,-2.000,1.000,2.000,1.000,-1.000,3.000,1.000,-1.000,-3.000,-6.000,-3.000,0.000,0.000,-22.000,-7.000,-4.000,-4.000,-15.000,0.000
'[16:17:02.500 12/08/2009]',-12.000,-4.000,-3.000,1.000,-4.000,-7.000,-12.000,191.000,-6.000,-6.000,-8.000,-1.000,-1.000,-6.000,-1.000,2.000,5.000,-1.000,1.000,4.000,5.000,-44.000,-30.000,-26.000,-38.000,-7.000,-6.000,-5.000,-5.000,-22.000,-8.000,-7.000,-8.000,-5.000,-4.000,-3.000,-9.000,-9.000,-13.000,-9.000,-17.000,-10.000,-18.000,-6.000,-17.000,-4.000,-15.000,-11.000,-9.000,-8.000,-6.000,-3.000,-1.000,-2.000,-4.000,-16.000,-14.000,-7.000,-3.000,-23.000,-16.000,-10.000,-9.000,-17.000,0.000
'[16:17:02.506 12/08/2009]',-11.000,-6.000,-5.000,-5.000,-10.000,-8.000,-9.000,125.000,-7.000,-8.000,-10.000,-2.000,-2.000,-2.000,-10.000,-5.000,-3.000,-8.000,-2.000,2.000,4.000,-48.000,-35.000,-33.000,-39.000,-7.000,-10.000,-11.000,-16.000,-16.000,-8.000,-7.000,3.000,-8.000,-4.000,-7.000,-14.000,-18.000,-15.000,-12.000,-22.000,-4.000,-23.000,-16.000,-20.000,-7.000,-20.000,-15.000,-12.000,-9.000,-7.000,-7.000,-3.000,-4.000,-8.000,-16.000,-15.000,-10.000,-6.000,-26.000,-16.000,-14.000,-13.000,-18.000,0.000
'[16:17:02.513 12/08/2009]',-2.000,4.000,8.000,6.000,-2.000,1.000,4.000,-182.000,6.000,3.000,2.000,4.000,-4.000,-1.000,-9.000,-4.000,-4.000,-7.000,-5.000,-3.000,-2.000,-58.000,-45.000,-42.000,-50.000,-13.000,-18.000,-21.000,-27.000,-30.000,-16.000,-16.000,7.000,-16.000,-5.000,-14.000,-18.000,-31.000,-24.000,-18.000,-27.000,-14.000,-29.000,-23.000,-34.000,-15.000,-25.000,-18.000,-15.000,-13.000,-14.000,-13.000,-11.000,-14.000,-17.000,-23.000,-20.000,-17.000,-16.000,-39.000,-25.000,-22.000,-23.000,-24.000,0.000
'[16:17:02.519 12/08/2009]',-21.000,-12.000,-13.000,-10.000,-14.000,-15.000,-6.000,124.000,-13.000,-14.000,-15.000,-14.000,-10.000,-5.000,-16.000,-9.000,-9.000,-13.000,-12.000,-11.000,-8.000,-68.000,-53.000,-48.000,-60.000,-20.000,-27.000,-26.000,-33.000,-40.000,-23.000,-22.000,-3.000,-24.000,-12.000,-18.000,-21.000,-29.000,-26.000,-15.000,-33.000,-11.000,-32.000,-14.000,-30.000,-10.000,-28.000,-22.000,-16.000,-14.000,-17.000,-15.000,-14.000,-15.000,-15.000,-28.000,-22.000,-20.000,-18.000,-41.000,-27.000,-25.000,-25.000,-29.000,0.000
'[16:17:02.525 12/08/2009]',-26.000,-17.000,-23.000,-22.000,-26.000,-22.000,-19.000,115.000,-19.000,-20.000,-21.000,-18.000,-9.000,-8.000,-20.000,-14.000,-12.000,-17.000,-15.000,-12.000,-10.000,-67.000,-50.000,-45.000,-59.000,-22.000,-26.000,-23.000,-27.000,-34.000,-23.000,-22.000,3.000,-27.000,-13.000,-17.000,-22.000,-21.000,-29.000,-12.000,-35.000,-10.000,-37.000,-9.000,-24.000,-12.000,-32.000,-25.000,-22.000,-21.000,-22.000,-19.000,-18.000,-20.000,-20.000,-31.000,-26.000,-25.000,-25.000,-46.000,-31.000,-30.000,-29.000,-31.000,0.000
'[16:17:02.531 12/08/2009]',-28.000,-21.000,-23.000,-23.000,-26.000,-20.000,-21.000,93.000,-21.000,-24.000,-23.000,-20.000,-13.000,-14.000,-21.000,-20.000,-17.000,-15.000,-17.000,-16.000,-15.000,-73.000,-58.000,-50.000,-67.000,-33.000,-33.000,-27.000,-26.000,-40.000,-29.000,-27.000,-7.000,-30.000,-13.000,-17.000,-22.000,-23.000,-31.000,-17.000,-29.000,-21.000,-27.000,-16.000,-18.000,-22.000,-24.000,-20.000,-21.000,-21.000,-20.000,-18.000,-17.000,-22.000,-26.000,-24.000,-21.000,-21.000,-23.000,-45.000,-23.000,-24.000,-24.000,-22.000,0.000
'[16:17:02.538 12/08/2009]',-29.000,-21.000,-24.000,-18.000,-21.000,-16.000,-17.000,269.000,-22.000,-22.000,-20.000,-15.000,-8.000,-12.000,-12.000,-13.000,-12.000,-13.000,-9.000,-10.000,-11.000,-73.000,-60.000,-53.000,-65.000,-30.000,-32.000,-25.000,-25.000,-33.000,-24.000,-23.000,-8.000,-26.000,-6.000,-12.000,-17.000,-26.000,-16.000,-8.000,-8.000,-17.000,-8.000,-17.000,-3.000,-16.000,-6.000,-6.000,-11.000,-10.000,-10.000,-7.000,-6.000,-10.000,-14.000,-9.000,-8.000,-7.000,-10.000,-31.000,-9.000,-12.000,-12.000,-16.000,0.000
'[16:17:02.544 12/08/2009]',-19.000,-14.000,-20.000,-14.000,-15.000,-7.000,-4.000,59.000,-14.000,-13.000,-12.000,-6.000,1.000,-3.000,-3.000,-5.000,-3.000,-10.000,-1.000,0.000,-1.000,-71.000,-55.000,-51.000,-62.000,-21.000,-28.000,-21.000,-24.000,-28.000,-23.000,-22.000,1.000,-24.000,-3.000,-10.000,-16.000,-25.000,-12.000,-8.000,-9.000,-6.000,-13.000,-15.000,-3.000,-7.000,-3.000,-3.000,-7.000,-5.000,-7.000,-2.000,-2.000,-2.000,-6.000,-6.000,-5.000,-4.000,-5.000,-24.000,-7.000,-8.000,-8.000,-12.000,0.000
'[16:17:02.550 12/08/2009]',-27.000,-21.000,-28.000,-23.000,-23.000,-15.000,-14.000,158.000,-22.000,-22.000,-21.000,-17.000,-7.000,-6.000,-10.000,-10.000,-9.000,-13.000,-7.000,-4.000,-4.000,-81.000,-68.000,-62.000,-70.000,-32.000,-39.000,-35.000,-43.000,-40.000,-34.000,-33.000,-4.000,-36.000,-17.000,-23.000,-31.000,-36.000,-22.000,-20.000,-23.000,-12.000,-26.000,-25.000,-15.000,-10.000,-9.000,-7.000,-10.000,-7.000,-10.000,-3.000,-3.000,-1.000,-5.000,-8.000,-7.000,-3.000,-3.000,-22.000,-6.000,-4.000,-6.000,-8.000,0.000
'[16:17:02.556 12/08/2009]',-23.000,-15.000,-17.000,-17.000,-20.000,-11.000,-8.000,68.000,-9.000,-11.000,-8.000,-7.000,-4.000,-7.000,-3.000,-3.000,-3.000,-5.000,1.000,4.000,5.000,-72.000,-59.000,-54.000,-61.000,-23.000,-29.000,-26.000,-38.000,-28.000,-19.000,-19.000,6.000,-23.000,-8.000,-11.000,-16.000,-31.000,-12.000,-3.000,-12.000,-1.000,-12.000,-13.000,-12.000,3.000,3.000,4.000,3.000,4.000,2.000,8.000,7.000,10.000,5.000,-1.000,0.000,3.000,3.000,-17.000,-1.000,2.000,-3.000,-5.000,0.000
'[16:17:02.563 12/08/2009]',9.000,13.000,20.000,14.000,6.000,15.000,20.000,-219.000,20.000,12.000,16.000,11.000,2.000,-1.000,4.000,1.000,2.000,3.000,0.000,4.000,6.000,-73.000,-60.000,-56.000,-62.000,-22.000,-31.000,-30.000,-41.000,-26.000,-20.000,-21.000,10.000,-26.000,-16.000,-20.000,-26.000,-31.000,-13.000,-18.000,-13.000,-11.000,-12.000,-16.000,-5.000,-6.000,-10.000,-9.000,-11.000,-11.000,-14.000,-13.000,-11.000,-8.000,-12.000,-17.000,-19.000,-18.000,-21.000,-40.000,-22.000,-19.000,-25.000,-22.000,0.000
'[16:17:02.569 12/08/2009]',-12.000,-12.000,-15.000,-18.000,-24.000,-19.000,-23.000,46.000,-11.000,-17.000,-17.000,-20.000,-15.000,-16.000,-13.000,-16.000,-15.000,-13.000,-17.000,-14.000,-11.000,-84.000,-72.000,-68.000,-68.000,-33.000,-40.000,-40.000,-51.000,-28.000,-28.000,-27.000,3.000,-33.000,-25.000,-30.000,-36.000,-29.000,-13.000,-25.000,-13.000,-19.000,-12.000,-17.000,-4.000,-16.000,-19.000,-18.000,-21.000,-20.000,-22.000,-23.000,-19.000,-18.000,-19.000,-24.000,-25.000,-24.000,-25.000,-44.000,-27.000,-24.000,-29.000,-27.000,0.000
'[16:17:02.575 12/08/2009]',-8.000,-5.000,-3.000,-7.000,-14.000,-5.000,-6.000,-86.000,2.000,-3.000,-1.000,-3.000,-11.000,-15.000,-13.000,-13.000,-15.000,-13.000,-12.000,-10.000,-8.000,-81.000,-67.000,-61.000,-66.000,-37.000,-33.000,-30.000,-43.000,-28.000,-23.000,-22.000,12.000,-24.000,-15.000,-17.000,-22.000,-24.000,-13.000,-13.000,-13.000,-11.000,-12.000,-15.000,-11.000,-9.000,-13.000,-11.000,-14.000,-12.000,-14.000,-13.000,-10.000,-8.000,-12.000,-15.000,-15.000,-14.000,-13.000,-31.000,-16.000,-12.000,-14.000,-19.000,0.000
'[16:17:02.581 12/08/2009]',7.000,12.000,25.000,23.000,15.000,22.000,23.000,-249.000,21.000,14.000,20.000,18.000,2.000,1.000,-2.000,-1.000,-3.000,-1.000,-3.000,1.000,2.000,-77.000,-62.000,-55.000,-63.000,-35.000,-27.000,-21.000,-39.000,-29.000,-18.000,-18.000,14.000,-17.000,-5.000,-7.000,-11.000,-16.000,-11.000,-5.000,-7.000,-4.000,-6.000,-6.000,2.000,-1.000,3.000,3.000,-1.000,-3.000,-7.000,-5.000,-2.000,-2.000,-5.000,1.000,1.000,-4.000,-3.000,-22.000,-2.000,2.000,-2.000,-9.000,0.000
'[16:17:02.588 12/08/2009]',-4.000,3.000,6.000,6.000,4.000,9.000,11.000,-135.000,11.000,5.000,10.000,10.000,9.000,9.000,8.000,7.000,5.000,3.000,3.000,7.000,10.000,-76.000,-61.000,-53.000,-62.000,-35.000,-24.000,-19.000,-41.000,-27.000,-17.000,-16.000,13.000,-15.000,-4.000,-4.000,-9.000,-16.000,-10.000,2.000,-2.000,3.000,-6.000,1.000,10.000,6.000,10.000,7.000,5.000,4.000,1.000,2.000,6.000,3.000,1.000,8.000,7.000,5.000,6.000,-15.000,5.000,8.000,3.000,-3.000,0.000
'[16:17:02.594 12/08/2009]',1.000,10.000,20.000,18.000,13.000,17.000,23.000,-223.000,21.000,17.000,23.000,21.000,12.000,7.000,1.000,3.000,5.000,-1.000,7.000,11.000,12.000,-79.000,-63.000,-52.000,-67.000,-39.000,-26.000,-21.000,-40.000,-27.000,-21.000,-20.000,15.000,-18.000,-5.000,-5.000,-12.000,-14.000,-20.000,-1.000,-20.000,2.000,-26.000,-2.000,-12.000,3.000,-8.000,-6.000,-3.000,1.000,1.000,4.000,7.000,4.000,1.000,-7.000,-3.000,3.000,5.000,-18.000,-5.000,1.000,-2.000,-8.000,0.000
'[16:17:02.600 12/08/2009]',-4.000,4.000,13.000,18.000,17.000,16.000,18.000,-3.000,12.000,11.000,16.000,16.000,14.000,10.000,-5.000,-1.000,7.000,2.000,10.000,13.000,13.000,-75.000,-59.000,-46.000,-64.000,-33.000,-22.000,-16.000,-31.000,-28.000,-17.000,-16.000,5.000,-14.000,1.000,0.000,-6.000,-4.000,-18.000,2.000,-24.000,6.000,-27.000,-3.000,-20.000,2.000,-14.000,-8.000,-4.000,1.000,2.000,4.000,5.000,2.000,-3.000,-15.000,-8.000,-1.000,-2.000,-27.000,-14.000,-9.000,-13.000,-24.000,0.000
'[16:17:02.606 12/08/2009]',-12.000,-2.000,1.000,8.000,11.000,11.000,12.000,39.000,3.000,4.000,10.000,10.000,12.000,8.000,0.000,1.000,7.000,4.000,10.000,11.000,9.000,-71.000,-54.000,-43.000,-59.000,-27.000,-16.000,-11.000,-30.000,-25.000,-12.000,-11.000,7.000,-10.000,4.000,6.000,1.000,-8.000,-8.000,2.000,-11.000,3.000,-8.000,-6.000,-12.000,1.000,-13.000,-8.000,-5.000,-3.000,1.000,3.000,1.000,-2.000,-5.000,-16.000,-12.000,-5.000,-7.000,-33.000,-17.000,-14.000,-22.000,-29.000,0.000
'[16:17:02.613 12/08/2009]',1.000,8.000,18.000,23.000,23.000,23.000,22.000,-221.000,14.000,12.000,22.000,19.000,10.000,6.000,-1.000,2.000,5.000,1.000,10.000,8.000,7.000,-61.000,-44.000,-35.000,-52.000,-20.000,-11.000,-6.000,-22.000,-17.000,-10.000,-9.000,8.000,-7.000,6.000,4.000,-3.000,-3.000,-4.000,4.000,-5.000,-4.000,-3.000,3.000,-7.000,-4.000,-16.000,-12.000,-10.000,-9.000,-5.000,-4.000,-4.000,-7.000,-11.000,-19.000,-17.000,-12.000,-15.000,-39.000,-21.000,-20.000,-26.000,-22.000,0.000
'[16:17:02.619 12/08/2009]',-13.000,-10.000,-7.000,-2.000,1.000,-4.000,-10.000,66.000,-8.000,-12.000,-4.000,-4.000,-9.000,-15.000,-14.000,-13.000,-10.000,-12.000,-6.000,-7.000,-7.000,-76.000,-61.000,-54.000,-67.000,-40.000,-32.000,-28.000,-45.000,-33.000,-29.000,-29.000,5.000,-31.000,-22.000,-22.000,-30.000,-22.000,-22.000,-17.000,-21.000,-22.000,-19.000,-13.000,-23.000,-19.000,-24.000,-22.000,-22.000,-21.000,-18.000,-17.000,-16.000,-19.000,-23.000,-27.000,-24.000,-19.000,-23.000,-44.000,-27.000,-27.000,-29.000,-25.000,0.000
'[16:17:02.625 12/08/2009]',-22.000,-21.000,-23.000,-25.000,-27.000,-23.000,-21.000,-31.000,-14.000,-20.000,-16.000,-17.000,-23.000,-32.000,-19.000,-20.000,-20.000,-18.000,-16.000,-14.000,-14.000,-95.000,-80.000,-77.000,-80.000,-59.000,-49.000,-47.000,-69.000,-42.000,-39.000,-39.000,11.000,-46.000,-39.000,-41.000,-46.000,-40.000,-27.000,-33.000,-25.000,-24.000,-22.000,-25.000,-25.000,-18.000,-21.000,-20.000,-21.000,-20.000,-18.000,-15.000,-16.000,-18.000,-21.000,-21.000,-17.000,-16.000,-18.000,-39.000,-21.000,-21.000,-21.000,-18.000,0.000
'[16:17:02.631 12/08/2009]',-17.000,-19.000,-18.000,-22.000,-28.000,-22.000,-19.000,-169.000,-11.000,-16.000,-13.000,-16.000,-22.000,-28.000,-18.000,-18.000,-17.000,-14.000,-14.000,-11.000,-8.000,-101.000,-86.000,-83.000,-84.000,-60.000,-55.000,-54.000,-72.000,-42.000,-41.000,-41.000,8.000,-48.000,-41.000,-42.000,-49.000,-45.000,-24.000,-29.000,-23.000,-14.000,-20.000,-25.000,-12.000,-9.000,-12.000,-12.000,-13.000,-12.000,-11.000,-5.000,-6.000,-8.000,-10.000,-9.000,-7.000,-7.000,-8.000,-27.000,-7.000,-7.000,-9.000,-2.000,0.000
'[16:17:02.638 12/08/2009]',-26.000,-25.000,-31.000,-30.000,-32.000,-27.000,-26.000,158.000,-18.000,-21.000,-18.000,-17.000,-12.000,-15.000,-12.000,-11.000,-11.000,-13.000,-6.000,-3.000,-1.000,-97.000,-82.000,-76.000,-81.000,-54.000,-52.000,-51.000,-66.000,-39.000,-39.000,-39.000,6.000,-46.000,-40.000,-38.000,-46.000,-45.000,-20.000,-24.000,-20.000,-16.000,-22.000,-20.000,-10.000,-12.000,-11.000,-12.000,-12.000,-12.000,-12.000,-8.000,-7.000,-9.000,-13.000,-8.000,-6.000,-7.000,-10.000,-30.000,-6.000,-6.000,-11.000,-3.000,0.000
'[16:17:02.644 12/08/2009]',-25.000,-22.000,-22.000,-25.000,-27.000,-20.000,-18.000,-75.000,-12.000,-17.000,-13.000,-11.000,-13.000,-19.000,-13.000,-11.000,-12.000,-15.000,-10.000,-6.000,-6.000,-91.000,-76.000,-66.000,-77.000,-51.000,-46.000,-44.000,-54.000,-36.000,-34.000,-34.000,10.000,-41.000,-34.000,-29.000,-35.000,-31.000,-18.000,-20.000,-15.000,-16.000,-11.000,-12.000,-7.000,-14.000,-6.000,-7.000,-8.000,-7.000,-8.000,-5.000,-6.000,-8.000,-12.000,-2.000,1.000,0.000,-6.000,-25.000,2.000,2.000,-3.000,6.000,0.000
'[16:17:02.650 12/08/2009]',-12.000,-8.000,-7.000,-9.000,-9.000,-4.000,3.000,-71.000,-3.000,-8.000,-5.000,-4.000,-3.000,-5.000,-1.000,-3.000,-4.000,-1.000,-2.000,1.000,1.000,-74.000,-58.000,-47.000,-60.000,-39.000,-30.000,-25.000,-34.000,-26.000,-21.000,-21.000,5.000,-27.000,-18.000,-13.000,-17.000,-17.000,-7.000,-11.000,-2.000,-6.000,4.000,-7.000,3.000,-7.000,3.000,1.000,-3.000,-3.000,-3.000,-3.000,-3.000,-6.000,-6.000,2.000,4.000,2.000,-3.000,-21.000,4.000,3.000,0.000,6.000,0.000
'[16:17:02.656 12/08/2009]',-15.000,-15.000,-21.000,-24.000,-22.000,-15.000,-11.000,84.000,-14.000,-18.000,-17.000,-19.000,-10.000,-10.000,-3.000,-9.000,-12.000,-8.000,-11.000,-9.000,-7.000,-76.000,-61.000,-55.000,-62.000,-42.000,-36.000,-35.000,-41.000,-28.000,-28.000,-30.000,6.000,-38.000,-31.000,-29.000,-33.000,-34.000,-11.000,-19.000,-8.000,-12.000,-6.000,-11.000,-4.000,-12.000,-4.000,-7.000,-13.000,-14.000,-15.000,-16.000,-16.000,-16.000,-12.000,-7.000,-7.000,-8.000,-14.000,-29.000,-6.000,-7.000,-10.000,-8.000,0.000
'[16:17:02.663 12/08/2009]',-17.000,-21.000,-22.000,-29.000,-31.000,-25.000,-23.000,-194.000,-17.000,-23.000,-21.000,-26.000,-27.000,-24.000,-15.000,-22.000,-24.000,-17.000,-25.000,-23.000,-18.000,-83.000,-69.000,-65.000,-70.000,-44.000,-48.000,-46.000,-50.000,-34.000,-38.000,-39.000,8.000,-48.000,-40.000,-40.000,-43.000,-41.000,-18.000,-23.000,-13.000,-15.000,-6.000,-12.000,-4.000,-16.000,-7.000,-11.000,-17.000,-20.000,-22.000,-22.000,-23.000,-20.000,-16.000,-7.000,-10.000,-13.000,-16.000,-34.000,-8.000,-8.000,-12.000,-5.000,0.000
'[16:17:02.669 12/08/2009]',-23.000,-25.000,-31.000,-36.000,-38.000,-33.000,-24.000,32.000,-23.000,-30.000,-31.000,-32.000,-30.000,-20.000,-13.000,-23.000,-24.000,-16.000,-27.000,-26.000,-20.000,-84.000,-71.000,-67.000,-72.000,-44.000,-50.000,-48.000,-49.000,-36.000,-40.000,-40.000,5.000,-49.000,-43.000,-42.000,-42.000,-40.000,-16.000,-23.000,-13.000,-14.000,-3.000,-22.000,-3.000,-18.000,-5.000,-11.000,-20.000,-23.000,-29.000,-32.000,-30.000,-27.000,-22.000,-6.000,-12.000,-21.000,-26.000,-41.000,-10.000,-13.000,-18.000,-6.000,0.000
'[16:17:02.675 12/08/2009]',-30.000,-32.000,-42.000,-52.000,-53.000,-44.000,-33.000,1.000,-28.000,-38.000,-41.000,-46.000,-42.000,-35.000,-16.000,-28.000,-33.000,-23.000,-41.000,-39.000,-31.000,-93.000,-80.000,-77.000,-81.000,-55.000,-60.000,-58.000,-58.000,-45.000,-48.000,-48.000,8.000,-58.000,-53.000,-53.000,-52.000,-48.000,-24.000,-33.000,-22.000,-28.000,-17.000,-23.000,-26.000,-26.000,-13.000,-20.000,-30.000,-34.000,-40.000,-43.000,-40.000,-35.000,-28.000,-14.000,-21.000,-31.000,-35.000,-48.000,-17.000,-21.000,-24.000,-14.000,0.000
'[16:17:02.681 12/08/2009]',-32.000,-35.000,-40.000,-49.000,-50.000,-44.000,-35.000,-144.000,-31.000,-42.000,-43.000,-48.000,-41.000,-39.000,-24.000,-33.000,-38.000,-32.000,-39.000,-34.000,-25.000,-93.000,-79.000,-74.000,-82.000,-50.000,-58.000,-54.000,-53.000,-41.000,-46.000,-46.000,10.000,-54.000,-47.000,-47.000,-46.000,-37.000,-26.000,-24.000,-19.000,-18.000,-13.000,-5.000,-9.000,-12.000,-6.000,-16.000,-26.000,-30.000,-33.000,-32.000,-27.000,-21.000,-13.000,-4.000,-12.000,-21.000,-21.000,-33.000,-6.000,-7.000,-11.000,1.000,0.000
