'Time and date','Fc5.','Fc3.','Fc1.','Fcz.','Fc2.','Fc4.','Fc6.','C5..','C3..','C1..','Cz..','C2..','C4..','C6..','Cp5.','Cp3.','Cp1.','Cpz.','Cp2.','Cp4.','Cp6.','Fp1.','Fpz.','Fp2.','Af7.','Af3.','Afz.','Af4.','Af8.','F7..','F5..','F3..','F1..','Fz..','F2..','F4..','F6..','F8..','Ft7.','Ft8.','T7..','T8..','T9..','T10.','Tp7.','Tp8.','P7..','P5..','P3..','P1..','Pz..','P2..','P4..','P6..','P8..','Po7.','Po3.','Poz.','Po4.','Po8.','O1..','Oz..','O2..','Iz..','EDF Annotations'
'[16:17:01.650 12/08/2009]',52.000,61.000,56.000,59.000,55.000,57.000,65.000,44.000,44.000,42.000,48.000,40.000,34.000,30.000,33.000,22.000,24.000,29.000,25.000,24.000,30.000,125.000,122.000,125.000,127.000,109.000,101.000,114.000,123.000,106.000,90.000,77.000,79.000,78.000,79.000,80.000,97.000,96.000,61.000,72.000,41.000,33.000,22.000,25.000,26.000,37.000,28.000,24.000,29.000,33.000,31.000,32.000,31.000,32.000,26.000,28.000,31.000,27.000,29.000,20.000,26.000,22.000,26.000,24.000,0.000
'[16:17:01.656 12/08/2009]',55.000,63.000,58.000,60.000,56.000,58.000,65.000,45.000,45.000,41.000,48.000,41.000,34.000,31.000,32.000,21.000,23.000,28.000,24.000,23.000,28.000,126.000,123.000,125.000,128.000,107.000,100.000,112.000,127.000,105.000,87.000,76.000,76.000,76.000,78.000,77.000,96.000,98.000,56.000,69.000,33.000,34.000,25.000,28.000,23.000,36.000,22.000,19.000,23.000,28.000,26.000,28.000,27.000,29.000,25.000,23.000,26.000,24.000,26.000,20.000,22.000,20.000,25.000,12.000,0.000
'[16:17:01.663 12/08/2009]',49.000,58.000,53.000,57.000,53.000,57.000,66.000,41.000,40.000,40.000,45.000,38.000,32.000,30.000,25.000,18.000,21.000,26.000,22.000,21.000,27.000,126.000,123.000,122.000,127.000,102.000,97.000,110.000,124.000,99.000,82.000,74.000,75.000,75.000,78.000,79.000,98.000,105.000,53.000,65.000,34.000,35.000,28.000,30.000,21.000,35.000,25.000,23.000,28.000,32.000,31.000,32.000,30.000,31.000,25.000,28.000,32.000,30.000,31.000,26.000,26.000,26.000,31.000,8.000,0.000
'[16:17:01.669 12/08/2009]',54.000,63.000,59.000,62.000,59.000,61.000,69.000,48.000,47.000,47.000,52.000,45.000,38.000,34.000,33.000,28.000,28.000,33.000,30.000,27.000,32.000,125.000,122.000,122.000,125.000,103.000,100.000,114.000,124.000,102.000,87.000,79.000,80.000,79.000,82.000,82.000,98.000,105.000,59.000,74.000,40.000,38.000,32.000,29.000,29.000,39.000,34.000,31.000,35.000,39.000,38.000,38.000,33.000,33.000,28.000,35.000,39.000,34.000,34.000,25.000,34.000,33.000,36.000,31.000,0.000
'[16:17:01.675 12/08/2009]',56.000,65.000,61.000,64.000,61.000,62.000,67.000,49.000,49.000,48.000,54.000,46.000,41.000,40.000,38.000,31.000,31.000,35.000,31.000,28.000,34.000,114.000,112.000,110.000,117.000,101.000,97.000,107.000,116.000,101.000,89.000,78.000,79.000,79.000,82.000,83.000,94.000,97.000,62.000,53.000,43.000,24.000,32.000,24.000,31.000,37.000,36.000,33.000,38.000,40.000,40.000,39.000,35.000,34.000,26.000,37.000,42.000,37.000,36.000,25.000,36.000,34.000,36.000,18.000,0.000
'[16:17:01.681 12/08/2009]',58.000,66.000,62.000,66.000,63.000,66.000,68.000,54.000,53.000,50.000,56.000,49.000,45.000,46.000,42.000,35.000,35.000,38.000,33.000,30.000,35.000,104.000,103.000,104.000,107.000,96.000,92.000,99.000,107.000,96.000,86.000,75.000,76.000,76.000,77.000,77.000,86.000,92.000,60.000,69.000,44.000,41.000,36.000,24.000,34.000,40.000,38.000,35.000,41.000,42.000,41.000,40.000,35.000,34.000,26.000,38.000,42.000,38.000,36.000,26.000,35.000,32.000,36.000,22.000,0.000
'[16:17:01.688 12/08/2009]',53.000,59.000,54.000,57.000,52.000,49.000,53.000,48.000,48.000,44.000,48.000,38.000,28.000,21.000,33.000,28.000,30.000,31.000,27.000,23.000,27.000,79.000,78.000,81.000,82.000,80.000,76.000,82.000,85.000,79.000,71.000,63.000,63.000,61.000,62.000,62.000,68.000,77.000,47.000,65.000,33.000,32.000,27.000,25.000,30.000,34.000,31.000,27.000,33.000,34.000,34.000,33.000,30.000,28.000,22.000,33.000,36.000,30.000,30.000,22.000,29.000,24.000,32.000,24.000,0.000
'[16:17:01.694 12/08/2009]',42.000,48.000,45.000,48.000,44.000,43.000,49.000,40.000,40.000,37.000,41.000,34.000,26.000,21.000,27.000,21.000,25.000,27.000,24.000,21.000,25.000,67.000,65.000,67.000,72.000,71.000,68.000,74.000,72.000,70.000,64.000,58.000,58.000,58.000,59.000,59.000,62.000,69.000,44.000,47.000,30.000,27.000,20.000,24.000,20.000,35.000,29.000,26.000,32.000,34.000,34.000,33.000,31.000,30.000,25.000,32.000,35.000,29.000,31.000,23.000,28.000,21.000,29.000,11.000,0.000
'[16:17:01.700 12/08/2009]',40.000,48.000,47.000,49.000,45.000,46.000,51.000,38.000,39.000,38.000,43.000,35.000,29.000,25.000,31.000,20.000,25.000,27.000,24.000,22.000,27.000,57.000,57.000,57.000,62.000,66.000,64.000,70.000,69.000,65.000,59.000,56.000,56.000,56.000,57.000,57.000,58.000,70.000,41.000,56.000,27.000,28.000,22.000,24.000,18.000,36.000,28.000,24.000,30.000,30.000,30.000,29.000,27.000,27.000,25.000,31.000,31.000,24.000,26.000,19.000,27.000,16.000,24.000,22.000,0.000
'[16:17:01.706 12/08/2009]',36.000,45.000,43.000,45.000,42.000,42.000,47.000,33.000,33.000,33.000,39.000,31.000,25.000,21.000,26.000,15.000,19.000,22.000,19.000,17.000,23.000,44.000,45.000,43.000,48.000,57.000,57.000,64.000,64.000,54.000,51.000,49.000,49.000,50.000,52.000,52.000,49.000,64.000,35.000,58.000,23.000,23.000,17.000,22.000,19.000,31.000,25.000,19.000,24.000,23.000,22.000,22.000,21.000,23.000,22.000,26.000,25.000,17.000,18.000,12.000,23.000,8.000,15.000,11.000,0.000
'[16:17:01.713 12/08/2009]',32.000,41.000,39.000,41.000,39.000,39.000,42.000,30.000,31.000,31.000,36.000,28.000,21.000,18.000,19.000,12.000,16.000,19.000,15.000,13.000,19.000,33.000,34.000,36.000,38.000,50.000,50.000,52.000,47.000,47.000,46.000,45.000,45.000,45.000,47.000,48.000,39.000,55.000,31.000,48.000,21.000,16.000,13.000,22.000,11.000,29.000,22.000,15.000,19.000,19.000,18.000,16.000,16.000,17.000,16.000,22.000,20.000,12.000,11.000,3.000,15.000,0.000,5.000,-2.000,0.000
'[16:17:01.719 12/08/2009]',30.000,38.000,35.000,37.000,34.000,34.000,36.000,28.000,30.000,28.000,33.000,23.000,16.000,11.000,14.000,9.000,13.000,15.000,10.000,8.000,14.000,24.000,25.000,25.000,30.000,45.000,46.000,43.000,36.000,43.000,43.000,43.000,43.000,41.000,43.000,43.000,30.000,48.000,30.000,42.000,21.000,17.000,12.000,21.000,16.000,27.000,22.000,14.000,17.000,18.000,17.000,14.000,14.000,14.000,13.000,21.000,20.000,10.000,9.000,0.000,15.000,-1.000,4.000,13.000,0.000
'[16:17:01.725 12/08/2009]',32.000,40.000,37.000,39.000,36.000,36.000,38.000,30.000,33.000,32.000,36.000,27.000,21.000,16.000,19.000,12.000,17.000,20.000,16.000,15.000,20.000,24.000,24.000,23.000,29.000,47.000,48.000,48.000,43.000,45.000,45.000,47.000,47.000,46.000,47.000,47.000,32.000,52.000,33.000,48.000,23.000,23.000,23.000,25.000,19.000,32.000,24.000,19.000,23.000,24.000,24.000,21.000,22.000,21.000,20.000,25.000,27.000,18.000,16.000,6.000,20.000,6.000,8.000,4.000,0.000
'[16:17:01.731 12/08/2009]',32.000,40.000,39.000,42.000,39.000,39.000,40.000,30.000,32.000,33.000,39.000,32.000,25.000,21.000,19.000,12.000,20.000,24.000,20.000,19.000,22.000,13.000,15.000,14.000,19.000,41.000,44.000,43.000,35.000,38.000,40.000,43.000,44.000,44.000,44.000,45.000,32.000,41.000,27.000,45.000,18.000,21.000,16.000,23.000,13.000,34.000,23.000,20.000,25.000,26.000,26.000,25.000,24.000,23.000,21.000,24.000,28.000,22.000,19.000,9.000,23.000,11.000,14.000,10.000,0.000
'[16:17:01.738 12/08/2009]',29.000,38.000,38.000,42.000,39.000,40.000,41.000,28.000,31.000,34.000,41.000,33.000,27.000,23.000,14.000,10.000,21.000,24.000,22.000,21.000,25.000,7.000,7.000,2.000,14.000,37.000,41.000,38.000,25.000,32.000,38.000,42.000,42.000,42.000,43.000,44.000,35.000,37.000,23.000,45.000,14.000,27.000,14.000,23.000,18.000,39.000,22.000,19.000,25.000,27.000,28.000,28.000,28.000,27.000,25.000,25.000,29.000,25.000,23.000,14.000,25.000,17.000,20.000,17.000,0.000
'[16:17:01.744 12/08/2009]',27.000,37.000,35.000,40.000,38.000,39.000,39.000,26.000,30.000,32.000,40.000,32.000,27.000,23.000,13.000,11.000,20.000,24.000,23.000,23.000,26.000,-1.000,0.000,-6.000,6.000,32.000,35.000,32.000,15.000,28.000,33.000,37.000,37.000,37.000,37.000,38.000,31.000,33.000,20.000,43.000,12.000,21.000,9.000,22.000,11.000,34.000,19.000,16.000,22.000,24.000,27.000,26.000,26.000,25.000,19.000,21.000,24.000,24.000,23.000,14.000,20.000,15.000,20.000,0.000,0.000
'[16:17:01.750 12/08/2009]',23.000,32.000,30.000,33.000,31.000,33.000,32.000,23.000,27.000,27.000,35.000,28.000,22.000,16.000,12.000,9.000,17.000,20.000,19.000,20.000,21.000,-12.000,-9.000,-12.000,-3.000,26.000,29.000,28.000,10.000,24.000,28.000,32.000,32.000,33.000,34.000,35.000,29.000,32.000,20.000,37.000,16.000,20.000,3.000,21.000,14.000,34.000,22.000,20.000,24.000,27.000,29.000,29.000,29.000,29.000,22.000,25.000,27.000,28.000,28.000,20.000,25.000,20.000,29.000,18.000,0.000
'[16:17:01.756 12/08/2009]',23.000,33.000,31.000,34.000,31.000,34.000,34.000,25.000,29.000,29.000,36.000,29.000,23.000,17.000,15.000,10.000,19.000,22.000,22.000,22.000,24.000,-14.000,-10.000,-10.000,-7.000,25.000,28.000,25.000,10.000,22.000,26.000,31.000,31.000,32.000,33.000,34.000,27.000,31.000,18.000,39.000,13.000,20.000,10.000,21.000,13.000,36.000,18.000,17.000,22.000,26.000,28.000,30.000,30.000,31.000,26.000,21.000,27.000,27.000,31.000,27.000,24.000,21.000,33.000,13.000,0.000
'[16:17:01.763 12/08/2009]',19.000,28.000,27.000,32.000,30.000,32.000,32.000,20.000,25.000,27.000,34.000,27.000,21.000,16.000,14.000,8.000,18.000,21.000,21.000,21.000,24.000,-20.000,-15.000,-14.000,-11.000,21.000,25.000,21.000,11.000,19.000,23.000,29.000,29.000,30.000,29.000,30.000,19.000,28.000,17.000,29.000,11.000,14.000,8.000,19.000,7.000,34.000,15.000,16.000,23.000,27.000,29.000,30.000,31.000,32.000,25.000,19.000,28.000,29.000,32.000,29.000,24.000,22.000,35.000,8.000,0.000
'[16:17:01.769 12/08/2009]',19.000,28.000,27.000,32.000,31.000,34.000,31.000,22.000,26.000,28.000,36.000,29.000,28.000,30.000,13.000,11.000,19.000,22.000,24.000,25.000,26.000,-23.000,-20.000,-21.000,-15.000,17.000,21.000,17.000,2.000,16.000,22.000,27.000,27.000,28.000,28.000,29.000,17.000,17.000,17.000,26.000,14.000,10.000,10.000,15.000,15.000,34.000,19.000,19.000,25.000,29.000,30.000,31.000,31.000,33.000,27.000,22.000,29.000,30.000,32.000,29.000,25.000,23.000,38.000,25.000,0.000
'[16:17:01.775 12/08/2009]',18.000,25.000,21.000,27.000,25.000,26.000,23.000,18.000,20.000,23.000,29.000,21.000,17.000,9.000,10.000,5.000,14.000,16.000,17.000,16.000,19.000,-33.000,-31.000,-34.000,-23.000,9.000,11.000,7.000,-11.000,9.000,12.000,18.000,18.000,19.000,18.000,19.000,11.000,14.000,11.000,43.000,6.000,17.000,10.000,16.000,8.000,27.000,15.000,12.000,16.000,21.000,22.000,23.000,21.000,24.000,21.000,16.000,21.000,22.000,25.000,23.000,18.000,16.000,30.000,5.000,0.000
'[16:17:01.781 12/08/2009]',11.000,19.000,16.000,21.000,19.000,18.000,19.000,12.000,15.000,19.000,24.000,17.000,9.000,0.000,6.000,0.000,9.000,13.000,13.000,13.000,14.000,-41.000,-38.000,-40.000,-30.000,5.000,9.000,5.000,-14.000,7.000,9.000,17.000,17.000,19.000,19.000,20.000,11.000,12.000,11.000,36.000,8.000,10.000,7.000,15.000,7.000,27.000,16.000,13.000,18.000,23.000,25.000,25.000,23.000,26.000,23.000,19.000,24.000,24.000,27.000,24.000,20.000,16.000,30.000,14.000,0.000
'[16:17:01.788 12/08/2009]',13.000,22.000,19.000,23.000,22.000,23.000,24.000,17.000,18.000,22.000,26.000,20.000,14.000,10.000,13.000,3.000,12.000,15.000,15.000,14.000,15.000,-42.000,-36.000,-40.000,-32.000,4.000,9.000,5.000,-14.000,8.000,11.000,16.000,15.000,17.000,18.000,18.000,9.000,12.000,14.000,33.000,14.000,9.000,8.000,14.000,15.000,23.000,21.000,16.000,19.000,21.000,21.000,20.000,18.000,21.000,18.000,24.000,25.000,19.000,20.000,17.000,22.000,11.000,27.000,24.000,0.000
'[16:17:01.794 12/08/2009]',12.000,18.000,13.000,17.000,15.000,16.000,18.000,16.000,16.000,16.000,18.000,11.000,5.000,1.000,15.000,1.000,6.000,7.000,6.000,5.000,8.000,-48.000,-42.000,-49.000,-37.000,-2.000,4.000,-2.000,-21.000,4.000,7.000,11.000,10.000,11.000,11.000,11.000,3.000,5.000,12.000,19.000,11.000,3.000,3.000,10.000,7.000,17.000,19.000,11.000,13.000,14.000,12.000,11.000,10.000,14.000,10.000,19.000,18.000,11.000,11.000,9.000,15.000,3.000,16.000,6.000,0.000
'[16:17:01.800 12/08/2009]',8.000,13.000,8.000,11.000,9.000,9.000,12.000,11.000,13.000,10.000,11.000,4.000,-2.000,-5.000,12.000,-6.000,0.000,0.000,-2.000,-3.000,3.000,-52.000,-48.000,-54.000,-42.000,-6.000,1.000,-6.000,-28.000,1.000,6.000,7.000,6.000,6.000,6.000,7.000,-1.000,-4.000,7.000,15.000,4.000,-2.000,16.000,9.000,6.000,16.000,16.000,7.000,7.000,8.000,6.000,5.000,3.000,6.000,6.000,15.000,14.000,6.000,4.000,2.000,12.000,0.000,9.000,17.000,0.000
'[16:17:01.806 12/08/2009]',4.000,9.000,4.000,8.000,5.000,6.000,7.000,7.000,8.000,6.000,7.000,1.000,-5.000,-7.000,5.000,-12.000,-4.000,-4.000,-5.000,-6.000,2.000,-53.000,-50.000,-53.000,-43.000,-7.000,0.000,-9.000,-32.000,-2.000,4.000,5.000,5.000,5.000,5.000,6.000,-4.000,-3.000,5.000,14.000,2.000,1.000,7.000,12.000,6.000,15.000,10.000,3.000,4.000,6.000,4.000,3.000,2.000,5.000,7.000,12.000,11.000,3.000,1.000,-2.000,11.000,-3.000,3.000,8.000,0.000
'[16:17:01.813 12/08/2009]',2.000,8.000,5.000,9.000,7.000,8.000,8.000,5.000,6.000,6.000,8.000,2.000,-3.000,-5.000,0.000,-12.000,-5.000,-3.000,-4.000,-5.000,4.000,-59.000,-53.000,-62.000,-47.000,-9.000,-2.000,-11.000,-31.000,-6.000,0.000,5.000,4.000,5.000,6.000,7.000,-4.000,-4.000,2.000,16.000,0.000,2.000,12.000,13.000,1.000,15.000,12.000,3.000,4.000,6.000,5.000,4.000,3.000,7.000,8.000,14.000,12.000,5.000,3.000,-1.000,12.000,-1.000,2.000,3.000,0.000
'[16:17:01.819 12/08/2009]',2.000,9.000,7.000,11.000,10.000,10.000,10.000,6.000,6.000,9.000,10.000,4.000,0.000,-3.000,1.000,-9.000,-4.000,-2.000,-3.000,-3.000,5.000,-57.000,-49.000,-53.000,-44.000,-7.000,0.000,-7.000,-27.000,-4.000,3.000,7.000,7.000,8.000,8.000,9.000,3.000,-1.000,4.000,30.000,2.000,4.000,11.000,15.000,5.000,14.000,14.000,4.000,4.000,5.000,4.000,4.000,2.000,5.000,6.000,14.000,13.000,4.000,2.000,-4.000,15.000,1.000,3.000,18.000,0.000
'[16:17:01.825 12/08/2009]',5.000,12.000,10.000,14.000,13.000,11.000,10.000,6.000,7.000,8.000,10.000,3.000,0.000,-4.000,-1.000,-11.000,-6.000,-5.000,-5.000,-5.000,3.000,-54.000,-48.000,-47.000,-43.000,-4.000,3.000,-5.000,-30.000,-2.000,5.000,9.000,9.000,10.000,10.000,10.000,3.000,3.000,6.000,30.000,2.000,2.000,5.000,13.000,-1.000,11.000,6.000,-2.000,-3.000,-2.000,-3.000,-2.000,-3.000,0.000,1.000,3.000,4.000,-3.000,-5.000,-11.000,3.000,-8.000,-6.000,-6.000,0.000
'[16:17:01.831 12/08/2009]',5.000,9.000,8.000,11.000,8.000,7.000,8.000,5.000,4.000,2.000,5.000,-2.000,-6.000,-9.000,-5.000,-17.000,-11.000,-11.000,-11.000,-12.000,-2.000,-55.000,-51.000,-54.000,-44.000,-7.000,0.000,-8.000,-29.000,-3.000,2.000,5.000,4.000,5.000,5.000,5.000,-6.000,1.000,4.000,22.000,0.000,-3.000,-4.000,10.000,-6.000,6.000,-1.000,-8.000,-7.000,-7.000,-7.000,-6.000,-7.000,-2.000,-2.000,-2.000,-1.000,-7.000,-8.000,-12.000,-2.000,-11.000,-7.000,-2.000,0.000
'[16:17:01.838 12/08/2009]',2.000,5.000,3.000,6.000,2.000,3.000,8.000,2.000,0.000,-1.000,2.000,-5.000,-9.000,-12.000,-8.000,-18.000,-14.000,-13.000,-13.000,-13.000,-5.000,-55.000,-52.000,-55.000,-44.000,-10.000,-3.000,-9.000,-32.000,-3.000,1.000,2.000,2.000,2.000,3.000,3.000,-7.000,-1.000,3.000,16.000,-2.000,-4.000,5.000,11.000,-2.000,8.000,-1.000,-8.000,-5.000,-5.000,-4.000,-2.000,-3.000,1.000,2.000,-2.000,0.000,-2.000,-2.000,-3.000,1.000,-5.000,2.000,9.000,0.000
'[16:17:01.844 12/08/2009]',0.000,5.000,3.000,6.000,3.000,6.000,9.000,2.000,1.000,0.000,4.000,-2.000,-6.000,-8.000,-7.000,-16.000,-11.000,-9.000,-10.000,-9.000,-1.000,-57.000,-54.000,-55.000,-47.000,-11.000,-4.000,-9.000,-30.000,-7.000,-2.000,2.000,1.000,2.000,3.000,3.000,-9.000,-1.000,1.000,20.000,-4.000,-1.000,6.000,10.000,-10.000,10.000,-4.000,-10.000,-6.000,-5.000,-4.000,0.000,0.000,3.000,3.000,-5.000,-2.000,-1.000,0.000,0.000,-3.000,-6.000,4.000,-3.000,0.000
'[16:17:01.850 12/08/2009]',-4.000,3.000,1.000,6.000,4.000,6.000,5.000,-2.000,-2.000,-1.000,4.000,-2.000,-6.000,-9.000,-9.000,-16.000,-12.000,-11.000,-11.000,-9.000,-2.000,-61.000,-54.000,-58.000,-50.000,-13.000,-4.000,-10.000,-29.000,-11.000,-7.000,1.000,1.000,3.000,4.000,5.000,-10.000,-1.000,-4.000,12.000,-6.000,-10.000,-3.000,11.000,-13.000,9.000,-5.000,-11.000,-7.000,-5.000,-4.000,1.000,2.000,3.000,4.000,-3.000,-1.000,0.000,2.000,-1.000,-3.000,-6.000,6.000,6.000,0.000
'[16:17:01.856 12/08/2009]',-3.000,6.000,6.000,13.000,13.000,17.000,17.000,-1.000,0.000,4.000,11.000,6.000,7.000,11.000,-7.000,-13.000,-8.000,-6.000,-4.000,-1.000,4.000,-56.000,-49.000,-57.000,-47.000,-9.000,2.000,-4.000,-26.000,-8.000,-3.000,5.000,5.000,9.000,11.000,12.000,-6.000,-3.000,-1.000,9.000,-5.000,-3.000,4.000,11.000,-7.000,13.000,-3.000,-9.000,-6.000,-4.000,-1.000,4.000,4.000,6.000,9.000,-5.000,-2.000,0.000,3.000,1.000,-4.000,-7.000,5.000,-3.000,0.000
'[16:17:01.863 12/08/2009]',-3.000,4.000,5.000,11.000,10.000,10.000,13.000,-2.000,-1.000,1.000,7.000,2.000,-3.000,-9.000,-7.000,-17.000,-10.000,-9.000,-8.000,-6.000,0.000,-59.000,-53.000,-56.000,-48.000,-10.000,-2.000,-8.000,-31.000,-8.000,-4.000,3.000,3.000,5.000,5.000,7.000,-9.000,-2.000,-1.000,19.000,-6.000,7.000,0.000,13.000,-13.000,10.000,-2.000,-9.000,-6.000,-2.000,-1.000,4.000,3.000,6.000,6.000,-3.000,-1.000,3.000,5.000,2.000,-2.000,-4.000,7.000,-5.000,0.000
'[16:17:01.869 12/08/2009]',1.000,8.000,5.000,10.000,9.000,6.000,7.000,3.000,2.000,4.000,10.000,4.000,-4.000,-13.000,-4.000,-12.000,-5.000,-4.000,-2.000,-3.000,1.000,-58.000,-53.000,-56.000,-46.000,-8.000,-1.000,-11.000,-36.000,-5.000,1.000,6.000,6.000,7.000,7.000,8.000,-4.000,-3.000,4.000,9.000,0.000,3.000,3.000,13.000,-4.000,9.000,9.000,0.000,3.000,8.000,7.000,12.000,11.000,13.000,12.000,9.000,9.000,12.000,13.000,11.000,11.000,7.000,19.000,19.000,0.000
'[16:17:01.875 12/08/2009]',5.000,12.000,8.000,13.000,12.000,10.000,10.000,6.000,7.000,10.000,14.000,8.000,3.000,-4.000,0.000,-5.000,2.000,2.000,4.000,3.000,7.000,-60.000,-54.000,-59.000,-50.000,-8.000,0.000,-11.000,-39.000,-6.000,1.000,7.000,7.000,7.000,8.000,8.000,-1.000,-8.000,4.000,15.000,2.000,3.000,6.000,12.000,-2.000,13.000,14.000,5.000,10.000,13.000,14.000,17.000,15.000,18.000,15.000,13.000,14.000,18.000,19.000,17.000,16.000,13.000,23.000,10.000,0.000
'[16:17:01.881 12/08/2009]',6.000,13.000,8.000,12.000,11.000,10.000,10.000,9.000,10.000,12.000,15.000,9.000,3.000,-3.000,6.000,-1.000,4.000,4.000,5.000,4.000,9.000,-64.000,-58.000,-59.000,-53.000,-11.000,-3.000,-12.000,-37.000,-8.000,-2.000,6.000,5.000,5.000,6.000,6.000,-4.000,-8.000,2.000,17.000,2.000,3.000,4.000,11.000,-4.000,18.000,17.000,10.000,15.000,16.000,17.000,19.000,16.000,16.000,14.000,18.000,18.000,20.000,19.000,16.000,20.000,16.000,24.000,18.000,0.000
'[16:17:01.888 12/08/2009]',4.000,12.000,8.000,12.000,12.000,10.000,9.000,7.000,10.000,12.000,16.000,11.000,4.000,-3.000,5.000,1.000,6.000,5.000,6.000,4.000,8.000,-64.000,-59.000,-59.000,-54.000,-14.000,-4.000,-13.000,-33.000,-11.000,-3.000,4.000,4.000,5.000,5.000,6.000,-7.000,-6.000,-2.000,13.000,0.000,2.000,9.000,10.000,0.000,16.000,16.000,10.000,15.000,17.000,17.000,18.000,16.000,15.000,14.000,20.000,20.000,20.000,17.000,13.000,22.000,16.000,22.000,25.000,0.000
'[16:17:01.894 12/08/2009]',2.000,11.000,8.000,13.000,13.000,10.000,7.000,6.000,10.000,12.000,16.000,11.000,3.000,-2.000,0.000,2.000,7.000,6.000,6.000,5.000,9.000,-63.000,-57.000,-62.000,-51.000,-12.000,-2.000,-13.000,-35.000,-9.000,0.000,5.000,5.000,7.000,7.000,8.000,-3.000,-9.000,1.000,6.000,1.000,-2.000,5.000,9.000,-3.000,13.000,16.000,10.000,16.000,17.000,18.000,18.000,15.000,16.000,11.000,19.000,21.000,21.000,18.000,12.000,22.000,16.000,19.000,11.000,0.000
'[16:17:01.900 12/08/2009]',7.000,15.000,10.000,16.000,14.000,11.000,8.000,12.000,14.000,14.000,17.000,12.000,3.000,-3.000,6.000,3.000,9.000,8.000,7.000,5.000,9.000,-61.000,-57.000,-64.000,-47.000,-8.000,-1.000,-16.000,-44.000,-3.000,5.000,9.000,9.000,9.000,8.000,9.000,0.000,-10.000,9.000,-10.000,8.000,-1.000,3.000,11.000,0.000,16.000,18.000,14.000,20.000,21.000,21.000,20.000,17.000,18.000,14.000,22.000,25.000,23.000,18.000,12.000,27.000,18.000,20.000,24.000,0.000
'[16:17:01.906 12/08/2009]',13.000,19.000,14.000,18.000,15.000,11.000,10.000,15.000,18.000,17.000,20.000,14.000,5.000,-3.000,11.000,4.000,12.000,10.000,9.000,6.000,9.000,-59.000,-56.000,-63.000,-47.000,-6.000,0.000,-8.000,-43.000,-3.000,6.000,11.000,11.000,9.000,9.000,9.000,-5.000,-14.000,8.000,-3.000,6.000,6.000,8.000,12.000,2.000,15.000,20.000,15.000,21.000,22.000,22.000,21.000,16.000,17.000,12.000,24.000,25.000,24.000,17.000,8.000,27.000,17.000,18.000,18.000,0.000
'[16:17:01.913 12/08/2009]',11.000,18.000,13.000,16.000,16.000,12.000,11.000,14.000,17.000,18.000,20.000,15.000,6.000,-1.000,13.000,5.000,12.000,11.000,8.000,6.000,12.000,-59.000,-54.000,-57.000,-48.000,-8.000,1.000,-5.000,-31.000,-6.000,3.000,9.000,9.000,8.000,9.000,9.000,-8.000,-6.000,5.000,21.000,5.000,4.000,9.000,10.000,-2.000,14.000,19.000,15.000,20.000,20.000,20.000,20.000,15.000,16.000,12.000,23.000,22.000,21.000,16.000,9.000,24.000,13.000,14.000,11.000,0.000
'[16:17:01.919 12/08/2009]',7.000,15.000,10.000,13.000,13.000,10.000,9.000,10.000,13.000,13.000,15.000,11.000,4.000,-2.000,7.000,1.000,7.000,6.000,5.000,4.000,10.000,-62.000,-56.000,-57.000,-50.000,-12.000,-2.000,-11.000,-33.000,-11.000,-1.000,5.000,4.000,4.000,4.000,4.000,-6.000,0.000,2.000,22.000,2.000,-1.000,-1.000,9.000,-3.000,14.000,15.000,9.000,14.000,13.000,15.000,14.000,9.000,11.000,10.000,18.000,16.000,15.000,10.000,3.000,20.000,8.000,11.000,20.000,0.000
'[16:17:01.925 12/08/2009]',3.000,11.000,5.000,9.000,7.000,5.000,3.000,5.000,8.000,7.000,12.000,8.000,-1.000,-7.000,0.000,-3.000,2.000,2.000,0.000,-1.000,5.000,-67.000,-60.000,-62.000,-54.000,-14.000,-5.000,-16.000,-37.000,-12.000,-4.000,4.000,3.000,3.000,1.000,2.000,-8.000,-6.000,0.000,15.000,0.000,0.000,11.000,8.000,0.000,10.000,15.000,7.000,11.000,10.000,11.000,10.000,5.000,7.000,6.000,16.000,13.000,12.000,6.000,-1.000,15.000,2.000,5.000,2.000,0.000
'[16:17:01.931 12/08/2009]',4.000,12.000,6.000,12.000,11.000,8.000,8.000,8.000,9.000,8.000,13.000,9.000,1.000,-5.000,2.000,-3.000,1.000,2.000,0.000,-1.000,6.000,-64.000,-57.000,-66.000,-51.000,-12.000,-2.000,-10.000,-33.000,-8.000,-3.000,5.000,5.000,5.000,5.000,5.000,-1.000,-7.000,4.000,15.000,3.000,3.000,8.000,10.000,-1.000,12.000,14.000,6.000,8.000,7.000,8.000,7.000,6.000,8.000,8.000,16.000,12.000,9.000,5.000,1.000,11.000,1.000,6.000,11.000,0.000
'[16:17:01.938 12/08/2009]',3.000,9.000,4.000,9.000,9.000,8.000,11.000,6.000,7.000,5.000,10.000,5.000,-2.000,-6.000,-3.000,-8.000,-3.000,-3.000,-4.000,-5.000,5.000,-63.000,-58.000,-69.000,-53.000,-15.000,-6.000,-13.000,-46.000,-9.000,-8.000,2.000,1.000,1.000,1.000,1.000,-1.000,-12.000,1.000,7.000,-2.000,-4.000,6.000,8.000,0.000,9.000,10.000,1.000,2.000,3.000,3.000,3.000,1.000,3.000,3.000,13.000,8.000,4.000,2.000,-1.000,8.000,-2.000,6.000,13.000,0.000
